trackName,artistName,minutesPlayed,msPlayed,month,year
Why Are Sundays So Depressing,The Strokes,4.59445,275667,5,2026
Unfinished Relief,Mud Flow,4.578,274680,5,2026
King of Carrot Flowers Pts. 2 & 3,Neutral Milk Hotel,4.563266666666666,273796,5,2026
One Night Stand,Carissa's Wierd,4.528,271680,5,2026
Sugar for the Pill,Slowdive,4.5153,270918,5,2026
Sowing Season (Yeah),Brand New,4.512216666666666,270733,5,2026
Twilight,Elliott Smith,4.489333333333334,269360,5,2026
Where I End and You Begin,Radiohead,4.488216666666666,269293,5,2026
Old Soul Song (for the New World Order),Bright Eyes,4.486,269160,5,2026
Dead Lovers' Lane,HIM,4.4828833333333336,268973,5,2026
Subterranean Homesick Alien,Radiohead,4.46155,267693,5,2026
Lost Wisdom,Mount Eerie,4.4526666666666666,267160,5,2026
Machine Gun,Slowdive,4.445116666666666,266707,5,2026
Identikit,Radiohead,4.444066666666667,266644,5,2026
Wreath,Perfume Genius,4.441883333333333,266513,5,2026
Two-Headed Boy,Neutral Milk Hotel,4.435116666666667,266107,5,2026
Beyond Love,Beach House,4.419783333333333,265187,5,2026
Carpenter / Rebuild The Body Out Of Birds,Jordaan Mason,4.373116666666666,262387,5,2026
Falling Dead Stars,Tacoma Radar,4.3631166666666665,261787,5,2026
The Man Who Sold The World - Live,Nirvana,4.35155,261093,5,2026
Shooting Star,Mud Flow,4.343333333333334,260600,5,2026
This Time,LSD and the Search for God,4.340999999999999,260460,5,2026
Unleft,Message To Bears,4.33845,260307,5,2026
Say It Ain't So - Original Mix,Weezer,4.313783333333333,258827,5,2026
Lucky,Radiohead,4.31355,258813,5,2026
Sail To The Moon,Radiohead,4.306,258360,5,2026
Long Time Sunshine,Weezer,4.29445,257667,5,2026
To Forgive - Remastered 2012,The Smashing Pumpkins,4.2877833333333335,257267,5,2026
Millstone,Brand New,4.277783333333334,256667,5,2026
Needle in the Hay,Elliott Smith,4.27645,256587,5,2026
All I Need,Radiohead,4.2723,256338,5,2026
Nude,Radiohead,4.25645,255387,5,2026
Knives Out,Radiohead,4.2477833333333335,254867,5,2026
505,Arctic Monkeys,4.22645,253587,5,2026
Every Shining Time You Arrive,Sunny Day Real Estate,4.224,253440,5,2026
We Are Nowhere and It's Now,Bright Eyes,4.213883333333333,252833,5,2026
Nashua,The Antlers,4.204883333333333,252293,5,2026
Kicking Cars,Panchiko,4.187866666666666,251272,5,2026
Handcuffs,Brand New,4.181783333333334,250907,5,2026
Comeback Kid,Silversun Pickups,4.171116666666666,250267,5,2026
Guitar And Video Games,Sunny Day Real Estate,4.15045,249027,5,2026
Jigsaw Falling Into Place,Radiohead,4.148216666666666,248893,5,2026
Home Again,Beach House,4.147783333333333,248867,5,2026
Ghost,Neutral Milk Hotel,4.142883333333334,248573,5,2026
Black Star,Radiohead,4.117333333333334,247040,5,2026
Where You'll Find Me Now,Neutral Milk Hotel,4.067783333333334,244067,5,2026
Dagger,Slowdive,4.0657,243942,5,2026
The Haunting Presence,Giles Corey,4.064816666666666,243889,5,2026
French Exit,The Antlers,4.06175,243705,5,2026
Mister Asylum,Highly Suspect,4.052883333333333,243173,5,2026
Pilot House,Tacoma Radar,4.045333333333334,242720,5,2026
The Triumph Of Our Tired Eyes,Silver Mt. Zion,4.02545,241527,5,2026
Three Peaches,Neutral Milk Hotel,4.022216666666667,241333,5,2026
Grave Filled with Books,Giles Corey,4.02,241200,5,2026
Seek & Destroy (Remastered),Metallica,4.01595,240957,5,2026
Majorette,Beach House,4.012833333333333,240770,5,2026
If You Run,Desert Sessions,4.006783333333333,240407,5,2026
Lover I Don't Have to Love,Bright Eyes,3.9966666666666666,239800,5,2026
